,offering_price,stock_market,company_size,sales,profit_before_tax,income,capital,offering_number,par_value,old_sales_ratio,general_competition_rate,offering_price_total,subscription_limit,ownership_ratio,institutional_ratio,subscription_margin_rate,institutional_competition_rate,obligatory,desired_offering_price,manager_rank,topic,label
398,15000,0,2,140446,21951,16846,3811,2100000,500,33.33,11.17,31500,21000,20.0,60.0,1,129.06,0.77,1,12.0,1,0
399,20000,1,2,64575,7041,5857,3185,1600000,500,37.5,804.79,32000,16000,6.25,73.75,1,745.56,11.73,2,5.0,4,0
400,12000,1,2,16311,2325,2045,1765,584446,500,38.4,931.79,7013,5500,0.0,80.0,1,979.06,4.18,2,5.0,3,0
401,20000,1,2,50659,6810,5654,2500,1200000,500,0.0,545.42,24000,16000,2.0,78.0,1,132.07,1.86,1,7.0,4,0
402,11000,1,2,71416,4030,3080,2012,1008000,500,0.0,1401.36,11088,20000,0.0,80.0,1,861.66,14.22,2,11.0,3,0
403,9000,1,2,41122,12807,10850,2323,2300000,100,0.0,22.69,20700,23000,0.0,80.0,1,20.99,8.7,0,9.0,4,0
404,29000,1,2,5011,-1806,-1806,3829,1500000,500,0.0,302.62,43500,30000,3.3,76.7,1,174.79,5.04,1,2.0,0,0
405,9000,1,2,28494,6971,5458,4526,3080000,500,3.9,11.65,27720,30000,0.0,80.0,1,148.39,0.0,1,5.0,0,0
406,10000,1,2,85994,13771,11909,1890,3757500,100,0.0,11.1,37575,36000,20.0,60.0,1,105.14,6.8,1,3.0,4,0
407,9000,1,2,11326,2789,2515,2831,1420000,500,0.0,1231.66,12780,14000,0.0,80.0,1,928.44,41.62,2,8.0,3,1
408,10000,1,2,13193,3469,2995,2401,1390530,500,14.38,827.74,13905,10800,7.5,72.5,1,751.89,8.9,1,4.0,3,0
409,12000,0,2,584032,44644,39708,23487,16000000,500,25.26,1.15,192000,0,20.0,60.0,1,23.03,0.0,0,6.0,4,0
410,29800,0,2,691297,27692,20675,71430,4286000,5000,0.0,34.22,127723,0,20.0,60.0,1,79.33,25.9,1,1.0,3,0
411,18000,1,2,47470,5411,4420,2931,1500000,500,0.0,1015.13,27000,30000,17.93,62.07,1,918.99,9.4,2,15.0,3,0
412,11500,1,2,124300,9770,7757,5036,2518500,500,20.0,51.47,28963,50000,0.0,80.0,1,766.05,16.4,1,9.0,0,0
413,36000,1,2,244,-51,-5164,3216,1200000,500,0.0,847.09,43200,9600,0.0,80.0,1,876.72,74.03,2,4.0,3,1
414,65000,1,2,35674,243,240,3061,1200000,500,0.0,331.42,78000,16000,5.0,75.0,1,642.1,5.08,2,7.0,3,0
415,7000,1,2,10450,2548,2113,13308,3900000,500,0.0,974.23,27300,39000,0.0,80.0,1,786.73,4.7,2,1.0,0,0
416,5000,0,2,9400,3462,3462,31670,15821470,500,0.0,0.45,79107,1582147,0.0,60.0,0,6.29,0.0,1,4.0,1,0
417,6500,1,2,1449,-3606,-3606,3589,7200000,100,0.0,810.33,46800,110000,6.0,74.0,1,749.79,27.87,2,3.0,1,0
418,6500,1,2,137731,7019,6114,12009,3570748,1000,50.0,1144.0,23210,70000,6.84,73.16,1,590.6,7.66,1,15.0,2,0
419,6600,1,2,106532,4502,3513,3075,1526180,500,0.0,1690.0,10073,30000,10.0,70.0,1,839.16,31.92,1,6.0,0,1
420,15000,1,2,12773,3870,3192,3388,2030000,500,39.9,922.71,30450,39000,0.0,80.0,1,836.68,39.75,2,2.0,0,0
421,23000,1,2,35467,3045,2905,2211,601942,500,24.34,1028.72,13845,4000,20.0,60.0,1,907.12,32.59,2,2.0,0,0
422,8500,1,2,0,0,0,0,10534400,0,8.54,465.63,89542,100000,0.0,80.0,1,478.0,24.17,2,3.0,0,0
423,20000,1,2,18597,2109,1935,2988,1300000,500,0.0,886.14,26000,8000,20.0,60.0,1,934.42,40.19,2,2.0,3,1
424,29100,0,2,506780,27455,21546,26122,6800000,1000,29.41,6.73,197880,45000,20.0,60.0,1,24.3,8.51,1,4.0,0,0
425,5200,1,2,19968,-840,526,5394,1340000,500,25.37,213.78,6968,14000,1.5,78.5,1,15.54,0.0,0,9.0,1,0
426,6500,1,2,6335,3565,2802,6750,3398058,500,0.0,1039.51,22087,40000,0.0,80.0,1,640.8,27.4,2,7.0,0,1
427,7700,1,2,6640,1128,1541,3227,1200000,500,0.0,998.83,9240,16000,20.0,60.0,1,442.0,1.7,2,7.0,0,1
428,56000,1,2,21835,-6295,-6332,3811,770000,500,0.0,342.31,43120,15000,7.7,72.3,1,258.68,13.25,1,2.0,3,0
429,16000,1,2,87363,10227,10923,4802,2069120,500,7.25,836.67,33106,16000,20.0,60.0,1,727.7,53.41,2,4.0,3,1
430,12000,1,2,48127,2586,2243,4421,2350000,500,0.0,697.3,28200,22500,10.0,70.0,1,389.27,9.38,1,17.0,0,0
431,4500,1,2,21313,389,2409,4607,1000000,500,0.0,243.2,4500,9000,0.0,80.0,1,239.52,4.39,1,9.0,0,0
432,57000,1,2,118080,-1101,-1272,4429,900000,500,0.0,731.58,51300,3100,0.0,80.0,1,672.71,42.9,1,1.0,2,0
433,30000,1,2,10195,1972,1758,213,300000,100,100.0,1184.36,9000,3000,0.0,80.0,1,754.6,35.9,2,8.0,3,0
434,9500,1,2,24247,4559,3713,3607,1710000,500,0.0,369.78,16245,15000,5.72,78.79,1,298.48,9.06,1,8.0,2,0
435,6000,1,2,93642,10672,9004,1250,3132530,100,20.0,0.44,18795,25000,8.0,72.0,1,17.03,0.0,0,9.0,0,0
436,16000,1,2,44345,6913,5498,2101,1288000,500,0.0,625.64,20608,25000,17.9,62.1,1,249.23,0.0,1,6.0,4,0
437,2800,1,2,24178,6341,5347,1800,4468543,100,0.0,830.31,12512,40000,9.98,70.02,1,78.86,0.44,0,8.0,2,0
438,12000,1,2,70777,5081,4540,3391,1750000,500,8.57,2.38,21000,11000,0.0,80.0,1,11.4,0.0,0,2.0,4,0
439,5700,0,2,298002,11860,9214,6584,3300000,500,0.0,20.36,18810,0,20.0,60.0,1,62.8,0.0,1,9.0,1,0
440,31800,0,2,719673,50550,39333,30000,12000000,1000,75.0,134.05,381600,0,20.0,60.0,1,274.55,7.3,1,1.0,4,0
441,55000,1,2,133888,29937,23325,5061,2000000,500,0.0,145.75,110000,0,2.0,79.6,1,188.65,6.6,1,1.0,0,0
442,33000,1,2,48134,3041,2926,4917,2000000,500,0.0,664.69,66000,20000,0.0,80.0,1,719.26,42.07,2,2.0,0,0
443,10000,1,2,88748,9433,8209,5725,2130000,500,0.0,1128.18,21300,20000,7.0,73.0,1,605.02,13.4,1,1.0,3,1
444,4700,1,2,290878,18291,16031,13936,6151897,500,32.49,616.6,28914,51000,0.0,80.0,1,265.38,0.4,1,1.0,3,0
445,15000,1,2,226696,46028,36888,5525,2000000,500,50.0,460.24,30000,39000,10.0,70.0,1,247.25,0.2,1,1.0,4,0
446,9000,1,2,11711,3094,2626,4772,1898000,500,0.0,1075.91,17082,18000,0.27,79.73,1,513.97,14.9,1,17.0,3,0
447,26000,0,2,310125,31277,24220,71049,4595450,5000,100.0,2.74,119482,45000,20.0,60.0,1,16.73,0.36,1,2.0,4,0
448,10000,1,2,100558,5397,3953,2640,1350000,500,20.0,1239.8,13500,27000,3.0,77.0,1,53.95,0.0,1,12.0,4,0
449,27000,1,2,0,0,0,0,7500000,0,0.0,299.53,202500,0,0.0,80.0,1,299.49,22.45,1,2.0,3,0
450,23000,0,2,63584,3104,491,2358,1660000,500,76.29,2.05,38180,16000,20.0,60.0,1,16.81,0.0,1,6.0,4,0
451,12500,1,2,61373,6544,5587,2672,704000,500,0.0,1011.76,8800,14000,10.0,70.0,1,61.83,0.0,1,6.0,1,1
452,5700,1,2,42352,2815,2651,1816,1100000,500,40.0,640.36,6270,22000,0.0,80.0,1,90.67,0.0,1,17.0,1,0
453,13300,1,2,67474,5669,5089,1960,700000,500,0.0,1002.23,9310,7000,5.0,75.0,1,601.54,0.0,1,1.0,0,0
454,23500,1,2,82982,14281,13064,6465,2300000,500,26.09,0.52,54050,22000,0.0,80.0,1,28.9,7.15,1,2.0,4,0
455,5100,1,2,27164,4868,3856,3938,2000000,500,0.0,661.5,10200,20000,2.5,77.5,1,534.27,4.97,1,9.0,0,0
456,25000,1,2,38852,11596,13037,2666,1120000,500,1800.98,3.44,28000,10000,0.0,80.0,1,5.05,0.4,0,2.0,1,0
457,16000,1,2,90112,7037,5552,16379,2100000,2500,50.0,731.42,33600,21000,15.58,64.42,1,482.4,33.1,2,3.0,0,0
458,37000,1,2,143709,24365,23612,3000,1875000,500,33.33,0.73,69375,18000,3.0,77.0,1,7.87,0.0,1,9.0,4,0
459,18000,1,2,28031,4616,3542,2555,1250000,500,20.0,1003.24,22500,16000,11.1,68.9,1,596.2,27.2,2,7.0,4,0
460,10000,1,2,3120,-1540,-1597,3400,680741,500,0.0,799.09,6807,5440,20.0,60.0,1,564.87,21.72,1,4.0,0,1
461,11000,1,2,28814,2226,2044,3878,1500000,500,0.0,207.0,16500,10000,6.7,73.3,1,19.26,0.96,0,2.0,2,0
462,103000,1,2,33690,28397,24425,6033,1800000,500,0.0,0.43,185400,18000,1.4,78.6,1,62.4,6.22,1,2.0,3,0
463,14000,1,2,17547,3018,2555,2135,1079268,500,0.0,452.96,15110,14000,0.0,80.0,1,75.3,0.0,0,7.0,4,0
464,15500,1,2,76328,13684,10785,4055,2500000,500,40.0,586.43,38750,48000,6.4,73.6,1,282.69,11.35,1,2.0,1,0
465,5000,1,2,28570,3964,3263,3293,2220000,500,25.0,1160.15,11100,44000,8.0,72.0,1,588.13,25.95,1,12.0,2,1
466,6000,1,2,70698,2389,3004,4551,2438000,500,0.0,1058.82,14628,24200,20.0,60.0,1,656.89,61.0,1,1.0,2,0
467,3800,1,2,0,0,0,0,14000000,0,0.0,0.73,53200,280000,0.0,80.0,1,60.49,0.0,1,6.0,4,0
468,38300,1,2,200359,13844,15018,2763,1800000,500,14.87,422.73,68940,16000,15.52,64.48,1,357.12,11.24,1,1.0,1,0
469,3300,1,2,100820,3859,3054,7679,4600000,500,30.0,733.74,15180,40000,17.5,62.5,1,395.83,23.09,1,1.0,3,1
470,13500,1,2,20615,4168,3658,2427,830000,500,0.0,922.71,11205,8000,2.81,77.19,1,620.04,14.5,1,8.0,3,0
471,20000,1,2,18893,3734,3012,2017,1007000,500,0.0,563.1,20140,12000,4.06,75.94,1,539.1,33.5,1,7.0,2,0
472,41000,1,2,402389,147192,28641,136688,24604000,1000,0.0,6.95,1008764,0,5.05,74.95,1,38.06,12.5,1,1.0,3,0
473,7500,1,2,39808,4731,4167,3522,1520000,500,7.89,13.87,11400,15000,6.6,73.4,1,129.22,1.38,1,2.0,0,0
474,20000,1,2,50876,6115,4951,2484,800000,500,0.0,795.94,16000,0,12.16,67.84,1,729.64,27.48,2,5.0,4,0
475,17700,1,2,24455,9543,7969,3683,1829000,500,20.01,754.31,32373,18200,2.8,77.2,1,557.47,8.3,1,1.0,4,0
476,26000,1,2,25099,1763,1733,2962,1000000,500,0.0,2.99,26000,10000,7.0,73.0,1,182.6,0.0,1,8.0,0,0
477,20700,1,2,6196498,447499,371783,7071,20381000,100,0.0,20.67,421887,120000,0.0,80.0,1,113.98,2.88,1,6.0,4,0
478,14300,1,2,6963,1048,829,3375,1687700,500,0.0,1026.34,24134,33000,0.0,80.0,1,557.61,13.3,1,9.0,3,0
479,16700,1,2,57221,16255,13419,5000,4000000,500,100.0,2.88,66800,40000,5.1,74.9,1,33.2,8.7,1,1.0,0,0
480,48000,1,2,177220,14975,14820,2887,1160000,500,0.0,588.96,55680,0,10.0,70.0,1,647.18,13.25,1,3.0,4,0
481,157000,0,2,878658,83632,60791,8473,16953612,100,0.0,29.17,2661717,85800,0.0,80.0,1,240.74,47.1,1,2.0,3,0
482,33000,0,2,4678032,396019,304794,82000,33500000,1000,100.0,0.82,1105500,220000,20.0,60.0,1,3.97,0.13,1,1.0,3,0
483,12000,1,2,52713,8936,7608,4729,1940000,500,0.0,955.33,23280,0,20.0,60.0,1,689.9,49.73,1,4.0,4,0
484,21000,1,2,49939,10294,7742,1801,562627,500,11.13,841.57,11815,5000,14.22,65.78,1,706.16,42.75,2,8.0,2,0
485,20000,1,2,16079,3237,3204,2419,800000,500,0.0,738.15,16000,6400,0.71,79.29,1,527.12,11.26,1,4.0,2,0
486,25000,1,2,36021,6624,6491,2987,1430000,500,9.09,742.06,35750,11440,10.0,70.0,1,588.93,36.65,1,4.0,4,0
487,13000,1,2,38664,8374,7157,4037,2500000,500,60.0,745.44,32500,20000,16.0,84.0,1,580.68,30.91,1,4.0,4,0
488,8000,1,2,364,-1924,-1924,4701,1750000,500,0.0,484.52,14000,20000,0.0,80.0,1,18.4,0.0,0,7.0,0,0
489,32000,0,2,95489,17426,14497,5534,2545831,500,100.0,364.19,81467,20000,20.0,60.0,1,22.96,0.4,0,4.0,0,0
490,12000,1,2,74656,24327,18361,11032,4800000,500,33.33,2.38,57600,0,5.0,75.0,1,26.66,0.0,0,1.0,1,0
491,4500,1,2,51614,5047,3886,7585,3250000,500,0.0,72.5,14625,32000,3.23,76.77,1,40.88,0.06,0,17.0,3,0
492,14000,1,2,44578,2943,2794,3062,1000000,500,0.0,840.67,14000,10000,10.0,70.0,1,624.02,6.26,2,2.0,0,0
493,3500,1,2,53720,1417,1679,7500,3766285,500,72.33,636.77,13182,30000,10.0,70.0,1,471.31,19.13,1,4.0,3,0
494,8000,1,2,243,-1864,-1864,4460,1500000,500,0.0,2.01,12000,15000,0.0,80.0,1,6.61,0.46,0,2.0,0,0
495,25000,0,2,289118,30226,22535,4000,1664670,500,32.24,331.3,41617,13200,20.0,60.0,1,40.43,2.5,0,4.0,2,0
496,8000,1,2,94114,11579,8975,1849,4650000,100,3.23,548.0,37200,45000,3.3,76.7,1,81.31,1.04,1,2.0,4,0
497,6000,1,2,1603,-2828,-2828,12115,3200000,500,0.0,10.5,19200,32000,20.0,60.0,1,31.09,0.0,1,2.0,1,0
498,11500,1,2,18784,4386,2766,1681,1000000,500,0.0,572.56,11500,10000,10.0,70.0,1,345.36,12.05,1,2.0,3,0
499,1700,1,2,4440,1631,1299,8750,4368932,500,0.0,10.77,7427,50000,0.0,80.0,1,11.2,0.0,0,7.0,4,1
500,1300,1,2,5975,3261,2517,11210,5700000,500,11.4,2.02,7410,1140000,0.0,80.0,1,30.87,0.0,0,2.0,0,0
501,7300,1,2,36555,2543,2265,5320,3000000,500,33.33,1.17,21900,40000,10.0,70.0,1,124.3,0.0,1,7.0,2,0
502,7000,1,2,25807,9903,7981,10870,3500000,500,42.86,5.78,24500,28000,0.0,80.0,1,54.22,0.0,1,4.0,0,0
503,18000,1,2,3722,-2574,-2574,2471,700000,500,0.0,812.5,12600,9000,5.02,74.98,1,93.9,0.0,0,7.0,0,0
504,5000,1,2,39399,1717,2008,6180,2910000,500,0.0,1.96,14550,29000,20.0,60.0,1,134.5,0.0,1,1.0,4,0
505,15000,1,2,3579,-41522,-41522,30808,10000000,500,0.0,172.52,150000,44000,6.0,74.0,1,74.98,0.0,1,4.0,3,0
506,12000,0,2,621338,9753,8263,10823,5482000,500,8.57,6.99,65784,90000,20.0,60.0,1,57.64,1.73,1,3.0,1,0
507,15000,1,2,1447,-24584,-24584,2811,1400000,500,0.0,473.9,21000,10080,14.0,66.0,1,62.51,0.0,0,4.0,3,0
508,6600,1,2,25389,3720,3496,4562,2265000,500,0.0,1135.44,14949,45000,0.0,80.0,1,617.92,10.75,1,9.0,0,0
509,15000,1,2,28171,9356,8469,5127,1023000,500,0.0,317.14,15345,8160,20.0,60.0,1,220.1,0.0,1,4.0,0,0
510,17500,1,2,50265,9476,8181,3951,1700000,500,0.0,521.29,29750,20000,10.0,70.0,1,501.2,7.8,2,7.0,4,0
511,10000,1,2,90441,1857,1788,3465,1350000,500,0.0,996.23,13500,18000,10.0,70.0,1,132.1,0.0,0,7.0,1,0
512,5600,1,2,41632,3877,3886,3729,1900000,500,0.0,1170.44,10640,38000,13.0,67.0,1,262.22,0.0,1,17.0,3,0
513,30000,0,2,4040752,292547,148133,50124,30028180,500,100.0,0.29,900845,220000,20.0,60.0,1,9.81,0.0,1,2.0,4,0
514,136000,0,2,91278,2488063,1904946,165412,16541302,2500,33.33,45.34,2249617,0,20.0,60.0,1,295.63,24.63,1,2.0,3,0
515,41000,1,2,106914,22764,17651,8994,4497600,500,50.0,5.68,184402,35980,5.0,75.0,1,153.08,10.42,1,4.0,0,0
516,4000,1,2,136188,49032,34661,0,14300000,0,0.0,672.42,57200,0,0.0,80.0,1,672.02,11.3,2,14.0,4,0
517,25500,1,2,3870,0,-250,1780,708096,500,0.0,208.48,18056,14000,0.0,80.0,1,190.16,0.53,1,6.0,0,0
518,43000,1,2,26514,5424,-230,1469,471500,500,37.97,1047.5,20275,9000,20.0,60.0,1,492.1,6.1,1,6.0,3,0
519,54000,1,2,99150,5530,5027,2670,1340000,500,0.0,391.4,72360,12000,20.0,60.0,1,573.0,30.8,1,3.0,0,0
520,27000,1,2,23705,4255,3521,2571,1511125,500,29.78,174.0,40800,0,6.35,73.65,1,274.19,5.6,1,1.0,3,0
521,30000,0,2,125950,16015,12864,39586,2400000,5000,100.0,220.29,72000,31000,20.0,60.0,1,224.57,7.41,1,10.0,3,0
522,5000,1,2,0,0,0,0,16875000,0,0.0,7.01,84375,135000,0.0,80.0,1,140.75,4.32,1,4.0,4,0
523,3500,1,2,0,0,0,0,7904761,234,0.0,345.4,27667,70000,0.0,80.0,1,181.93,0.55,1,10.0,4,0
524,19000,1,2,49296,5261,4925,3582,1450000,500,0.0,744.63,27550,14000,15.0,65.0,1,319.0,1.3,1,2.0,4,0
525,17000,1,2,24454,5392,4894,2289,1136460,500,0.0,127.28,19320,11000,20.0,60.0,1,95.67,11.6,0,1.0,2,0
526,6000,1,2,0,0,0,0,3500000,0,0.0,350.46,21000,70000,0.0,80.0,1,226.37,0.0,1,8.0,0,0
527,14500,1,2,57458,16459,13758,7534,4200000,500,28.57,524.2,60900,42000,1.5,78.5,1,406.09,10.6,1,1.0,4,0
528,11500,1,2,14082,5020,4296,3377,1700000,500,0.0,12.97,19550,17000,5.89,74.11,1,157.55,0.64,1,3.0,3,0
529,3800,1,2,14891,4926,4303,14980,7160708,500,0.0,1.15,27211,70000,0.0,80.0,1,73.1,0.0,1,1.0,3,0
530,15000,0,2,0,-1,-1,13464,7840000,500,20.92,0.43,117600,70000,0.0,80.0,1,48.46,0.21,1,2.0,4,0
531,8000,0,2,200134,8168,6111,15312,12650140,500,92.73,2.98,101201,0,0.0,80.0,1,30.57,0.0,0,2.0,4,0
532,10300,1,2,58425,10498,8010,2981,1500000,500,0.0,1003.29,15450,15000,10.0,70.0,1,233.84,0.0,1,2.0,1,0
533,11000,1,2,101923,16797,13488,6765,4480000,500,50.0,610.76,49280,0,1.56,78.44,1,18.9,0.0,0,8.0,0,0
534,3600,1,2,0,0,0,0,20000000,0,0.0,0.77,72000,400000,0.0,80.0,1,93.06,0.0,1,6.0,0,0
535,35000,1,2,19665,11906,9306,812,1100000,100,0.0,1103.0,38500,11000,0.0,80.0,1,941.86,0.0,2,2.0,3,0
536,5200,1,2,20588,4521,3631,5538,2769000,500,0.0,946.51,14399,25000,10.0,70.0,1,753.07,5.19,1,2.0,2,1
537,8500,0,2,176362,6647,6549,45589,7300000,2500,60.0,2.17,62050,65000,20.0,60.0,1,71.69,0.0,1,1.0,1,0
538,10000,1,2,6328,2233,1753,2500,467000,500,0.0,562.94,4670,6500,15.0,65.0,1,475.6,21.2,1,11.0,3,0
539,2210,1,2,155022,22828,14990,30578,18211530,500,50.0,638.97,40247,182000,10.0,70.0,1,455.1,40.4,1,1.0,4,0
540,5900,1,2,31661,-356,-356,2409,700000,500,0.0,371.21,4130,7000,7.14,72.86,1,397.4,2.82,1,17.0,1,0
541,17500,1,2,202485,25115,21381,3022,1500000,500,20.0,854.49,26250,24000,10.0,70.0,1,216.32,11.3,1,6.0,4,0
542,6800,1,2,0,0,0,12055,7500000,500,0.0,409.31,51000,100000,15.0,65.0,1,76.75,1.32,1,12.0,0,0
543,10300,0,2,83392,49141,36292,42500,27297345,500,0.0,6.65,281163,215000,20.0,60.0,1,149.83,6.37,1,1.0,0,0
544,15000,1,2,1167,-4765,-5429,6177,1200000,500,0.0,1222.58,18000,24000,5.5,74.5,1,352.2,6.5,1,7.0,2,0
545,10200,1,2,23950,5937,4889,3248,2650000,500,0.0,679.77,27030,50000,4.83,75.17,1,306.39,10.89,1,17.0,1,0
546,3200,1,2,0,0,0,0,30000000,0,0.0,328.18,96000,600000,0.0,80.0,1,386.96,26.6,1,6.0,1,0
547,12000,0,2,246043,17809,14687,85000,4000000,5000,0.0,158.41,48000,32000,20.0,60.0,1,188.69,12.2,1,4.0,2,0
548,18500,1,2,34489,3274,2260,5277,2000000,500,0.0,79976.0,37000,0,20.0,60.0,1,733.72,51.66,2,8.0,0,1
549,29000,1,2,138052,35602,25189,9328,4664000,500,0.0,236.85,135256,46000,20.0,60.0,1,717.41,60.03,2,2.0,3,0
550,5800,1,2,10256,1988,1696,3164,670000,500,0.0,1442.55,3886,13000,14.9,65.1,1,570.26,0.0,1,8.0,1,0
551,7000,0,2,133592,5388,3956,99990,16720000,5000,0.0,291.1,117040,100000,0.0,80.0,1,28.1,0.1,0,1.0,4,0
552,15100,0,2,689963,6491,4275,13764,5830000,500,0.0,264.9,88033,23200,20.0,60.0,1,342.99,24.63,1,3.0,0,0
553,25000,1,2,77943,4088,3217,8295,4000000,500,0.0,328.14,100000,75000,0.0,80.0,1,430.31,20.7,1,9.0,2,0
554,23200,1,2,38273,8217,6408,2102,1240000,500,0.0,185.81,28768,9000,20.0,60.0,1,302.17,28.83,1,3.0,0,0
555,10000,1,2,105198,10852,9708,10000,8000000,500,50.0,2.03,80000,80000,0.0,80.0,1,12.56,0.0,1,9.0,1,0
556,27700,0,2,257906,25210,19318,12731,4456181,1000,0.0,25.5,123436,35500,20.0,60.0,1,85.25,15.9,1,1.0,1,0
557,16500,1,2,3400,-3012,-2120,4317,1500000,500,0.0,1073.0,24750,15000,0.0,80.0,1,614.46,14.04,1,2.0,3,0
558,9700,1,2,34571,8625,7042,6548,3258000,500,0.0,869.66,31603,30000,10.0,70.0,1,271.55,7.8,1,17.0,4,0
559,21000,1,2,215,-10706,-10706,3613,1548000,500,0.0,959.28,32508,15000,0.8,79.2,1,709.15,35.24,1,2.0,3,0
560,24000,1,2,1834,-1416,-1416,3731,700000,500,0.0,1442.55,16800,14000,8.6,71.4,1,531.1,30.6,2,7.0,3,0
561,23000,0,2,162608,25750,20087,1313,3283132,100,0.0,477.76,75512,21000,20.0,60.0,1,433.6,35.9,1,4.0,1,0
562,7500,1,2,46553,5835,5180,8393,4300000,500,0.0,138.9,32250,25000,10.9,69.1,1,112.3,25.0,1,1.0,0,0
563,14000,1,2,86379,7055,5657,1655,655000,500,0.0,1112.76,9170,13000,6.11,73.89,1,455.8,21.7,1,8.0,4,0
564,3000,1,2,0,0,0,34631,9300000,562,0.0,179.54,27900,160000,0.0,80.0,1,36.3,0.9,1,6.0,0,0
565,13000,1,2,50873,4059,3745,1730,900000,500,0.0,789.84,11700,7000,6.2,73.8,1,136.97,5.97,1,6.0,0,0
566,5000,1,2,151338,2358,2046,3100,2135922,500,0.0,363.49,10680,21000,20.0,60.0,1,4.88,0.0,0,1.0,0,0
567,11000,0,2,429725,32896,25480,100000,8040000,5000,0.0,430.14,88440,64000,20.0,80.0,1,57.68,4.47,1,4.0,1,0
568,4700,1,2,38105,2197,1914,1896,1000000,500,0.0,599.99,4700,10000,5.0,75.0,1,39.79,2.51,1,1.0,4,0
569,170000,0,2,241884,100819,76331,4367,948317,500,0.0,219.27,161214,5400,20.0,60.0,1,11.53,8.7,0,1.0,1,0
570,6000,1,2,106932,6320,2958,4261,700000,500,0.0,21.02,4200,14000,15.0,65.0,1,8.74,0.0,1,17.0,4,0
571,150000,1,2,23269,12439,10758,1642,360000,500,0.0,91.63,54000,1800,8.4,71.6,1,6.7,8.61,0,1.0,3,0
572,10000,1,2,32746,2343,2239,3313,1580000,500,0.0,558.9,15800,12600,5.91,74.09,1,23.29,2.38,0,4.0,3,0
573,8000,1,2,19421,6609,5340,2487,1250000,500,0.0,479.79,10000,25000,5.0,75.0,1,60.5,0.2,0,7.0,0,1
574,6500,1,2,134258,19517,15665,6299,4500000,500,0.0,0.47,29250,45000,9.3,90.7,1,11.61,8.7,1,1.0,1,0
575,14000,1,2,18665,375,2862,5353,2141664,500,0.0,500.76,29983,16000,10.0,70.0,1,255.31,33.1,1,4.0,4,0
576,6500,1,2,17164,126,305,3511,1200000,500,0.0,199.96,7800,24000,10.0,70.0,1,4.7,0.6,0,6.0,3,0
577,6000,1,2,208,-3717,-3714,6908,2000000,500,0.0,40.92,12000,40000,3.0,77.0,1,11.35,0.0,0,7.0,1,0
578,3000,1,2,61775,7867,5146,10200,5372464,500,0.0,280.82,16117,42960,20.0,60.0,1,16.67,7.5,0,4.0,0,0
579,9000,1,2,15293,-749,-717,3215,1000000,500,0.0,7.55,9000,20000,5.0,75.0,1,50.29,57.3,1,17.0,2,0
580,4000,1,2,31521,4485,3930,5745,3000000,500,0.0,172.98,12000,44000,13.33,66.67,1,15.47,0.0,0,8.0,2,0
581,21000,1,2,45409,2895,2388,5157,2080000,500,0.0,2.38,43680,30000,15.5,64.5,1,93.92,28.32,1,17.0,3,0
582,14500,1,2,40423,686,670,2163,1075000,500,0.0,9.8,15588,8600,10.0,70.0,1,32.9,73.3,1,4.0,4,0
583,4500,1,2,8547,-237,-32,2680,550000,500,0.0,174.29,2475,10000,20.0,60.0,1,3.77,0.0,0,7.0,0,0
584,8000,1,2,20780,1940,1614,2450,992985,500,0.0,29.5,7944,19000,12.0,68.0,1,179.61,21.42,2,17.0,0,0
585,16100,1,2,17388,4872,3897,2000,1500000,500,0.0,1.5,24150,15000,10.0,70.0,1,117.3,5.7,1,17.0,3,0
586,3500,0,2,567935,21747,17912,19141,5729850,500,0.0,2.29,20054,38000,20.0,60.0,1,8.89,26.5,1,1.0,1,0
587,18000,1,2,31291,3903,3109,8723,4375000,500,0.0,3.08,78750,85000,13.71,66.29,1,47.27,0.89,0,17.0,2,0
588,40000,1,2,4691,225,208,1037,350000,500,0.0,1350.05,14000,7000,10.0,70.0,1,715.39,14.86,1,6.0,2,0
589,5100,1,2,40483,1791,2004,2310,781580,500,0.0,45.64,3986,7500,10.0,70.0,1,42.89,7.0,1,1.0,4,0
590,16000,1,2,43295,5456,4401,2017,1160000,500,0.0,5.46,18560,23000,0.0,80.0,1,66.2,3.0,1,9.0,0,0
591,5500,1,2,53279,3590,3413,3111,1600000,500,0.0,36.57,8800,16000,0.0,80.0,1,75.03,1.33,1,1.0,0,0
592,12000,1,2,108776,8357,6831,2625,1549514,500,0.0,34.44,18594,30000,12.1,67.9,1,113.08,3.54,1,12.0,1,0
593,110000,1,2,28584,17757,14155,5355,1620000,500,0.0,263.19,178200,6000,1.0,79.0,1,833.46,62.0,2,17.0,1,0
594,13500,1,2,27546,-2926,-2926,4235,1485257,500,0.0,267.72,20051,11800,15.0,65.0,1,408.1,7.5,1,4.0,1,0
595,37000,1,2,218331,2423,1822,1462,878000,500,0.0,0.91,32486,17560,10.0,70.0,1,108.34,3.62,1,11.0,0,0
596,30000,1,2,15639,1575,1553,3768,1500000,500,0.0,638.25,45000,30000,5.0,75.0,1,377.4,4.0,1,7.0,3,0
597,10000,0,2,175222,16722,13520,4600,4495950,500,0.0,32.87,44960,35600,20.0,60.0,1,46.05,8.0,0,4.0,1,0
598,30000,0,2,510636,32007,32007,129533,5500000,5000,0.0,448.5,165000,28000,20.0,60.0,1,378.67,77.99,2,4.0,4,0
